utterance_id,rel_path,speaker_id,dialect_group,duration_sec,score,transcript
librispeech_8169_obryv_004_goncharov_0024,librispeech_8169/librispeech_8169_obryv_004_goncharov_0024.wav,librispeech_8169,standard,8.02,-0.32,два слова обратился он к старшей сестре и нагнувшись тихо с умоляющим видом что то говорил ей опять
librispeech_8169_obryv_004_goncharov_0027,librispeech_8169/librispeech_8169_obryv_004_goncharov_0027.wav,librispeech_8169,standard,6.4,-0.36,графу отдать я у него на той неделе занял совестно в глаза смотреть
librispeech_8169_obryv_004_goncharov_0028,librispeech_8169/librispeech_8169_obryv_004_goncharov_0028.wav,librispeech_8169,standard,4.98,-0.39,нету и нету а на меня вам не совестно смотреть
librispeech_8169_obryv_004_goncharov_0029,librispeech_8169/librispeech_8169_obryv_004_goncharov_0029.wav,librispeech_8169,standard,3.3,-0.24,он отошел от нее и в раздумье пожевал губами
librispeech_8169_obryv_004_goncharov_0032,librispeech_8169/librispeech_8169_obryv_004_goncharov_0032.wav,librispeech_8169,standard,6.32,-0.35,он завтра рано уезжает в царское село он сказал да он заходил сюда
librispeech_8169_obryv_004_goncharov_0036,librispeech_8169/librispeech_8169_obryv_004_goncharov_0036.wav,librispeech_8169,standard,2.54,-0.06,он поцеловал дочь в лоб и уехал
librispeech_8169_obryv_004_goncharov_0037,librispeech_8169/librispeech_8169_obryv_004_goncharov_0037.wav,librispeech_8169,standard,3.98,-0.48,обед кончился аянов и старухи уселись за карты
librispeech_8169_obryv_004_goncharov_0038,librispeech_8169/librispeech_8169_obryv_004_goncharov_0038.wav,librispeech_8169,standard,7.64,-0.2,ну иван иваныч не сердитесь сказала анна васильевна если опять забуду да свою трефовую даму побью
librispeech_8169_obryv_004_goncharov_0039,librispeech_8169/librispeech_8169_obryv_004_goncharov_0039.wav,librispeech_8169,standard,5.45,-0.23,она мне даже сегодня во сне приснилась и как это я ее забыла
librispeech_8169_obryv_004_goncharov_0040,librispeech_8169/librispeech_8169_obryv_004_goncharov_0040.wav,librispeech_8169,standard,8.14,-0.09,кладу девятку на чужого валета а дама на руках случается сказал любезно аянов
librispeech_8169_obryv_004_goncharov_0041,librispeech_8169/librispeech_8169_obryv_004_goncharov_0041.wav,librispeech_8169,standard,4.74,-0.06,райский и софья сидели сначала в гостиной потом перешли в кабинет софьи
librispeech_8169_obryv_004_goncharov_0043,librispeech_8169/librispeech_8169_obryv_004_goncharov_0043.wav,librispeech_8169,standard,3.36,-0.23,к осени а на лето мы ее возьмем на дачу
librispeech_8169_obryv_004_goncharov_0044,librispeech_8169/librispeech_8169_obryv_004_goncharov_0044.wav,librispeech_8169,standard,7.24,-0.44,да она очень мила похорошела только еще смешна и все они пресмешные а что
librispeech_8169_obryv_004_goncharov_0045,librispeech_8169/librispeech_8169_obryv_004_goncharov_0045.wav,librispeech_8169,standard,2.2,-0.05,окружили меня со всех сторон
librispeech_8169_obryv_004_goncharov_0048,librispeech_8169/librispeech_8169_obryv_004_goncharov_0048.wav,librispeech_8169,standard,4.36,-0.26,надо летом отучить лидию от этих наивностей зачем же отучить
librispeech_8169_obryv_004_goncharov_0049,librispeech_8169/librispeech_8169_obryv_004_goncharov_0049.wav,librispeech_8169,standard,11.99,-0.47,наивные девочки которых все занимает веселит и слава богу что занимают ботинки потом займут их деревья и цветы на вашей даче вы и там будете мешать им
librispeech_8169_obryv_004_goncharov_0051,librispeech_8169/librispeech_8169_obryv_004_goncharov_0051.wav,librispeech_8169,standard,4.38,-0.09,я только помешала им видеть мои ботинки это не нужно лишнее
librispeech_8169_obryv_004_goncharov_0052,librispeech_8169/librispeech_8169_obryv_004_goncharov_0052.wav,librispeech_8169,standard,2.88,-0.05,разве можно жить без лишнего без ненужного
librispeech_8169_obryv_004_goncharov_0053,librispeech_8169/librispeech_8169_obryv_004_goncharov_0053.wav,librispeech_8169,standard,4.76,-0.06,кажется вы сегодня опять намерены воевать со мной заметила она
librispeech_8169_obryv_004_goncharov_0054,librispeech_8169/librispeech_8169_obryv_004_goncharov_0054.wav,librispeech_8169,standard,6.91,-0.33,только пожалуйста не громко а то тетушки поймают какое нибудь слово и захотят знать подробности скучно повторять
librispeech_8169_obryv_004_goncharov_0055,librispeech_8169/librispeech_8169_obryv_004_goncharov_0055.wav,librispeech_8169,standard,7.76,-0.48,если всё свести на нужное и серьезное продолжал райский куда как жизнь будет бедна скучна
librispeech_8169_obryv_004_goncharov_0056,librispeech_8169/librispeech_8169_obryv_004_goncharov_0056.wav,librispeech_8169,standard,4.96,-0.06,только что человек выдумал прибавил к ней то и красит ее
librispeech_8169_obryv_004_goncharov_0057,librispeech_8169/librispeech_8169_obryv_004_goncharov_0057.wav,librispeech_8169,standard,6.3,-0.14,в отступлениях от порядка от формы от ваших скучных правил только и есть отрады
librispeech_8169_obryv_004_goncharov_0062,librispeech_8169/librispeech_8169_obryv_004_goncharov_0062.wav,librispeech_8169,standard,11.99,-0.32,вы по обыкновению хотите из желания девочек посмотреть ботинки сделать важное дело разбранить меня и потом заставить согласиться с вами да да сказал райский
librispeech_8169_obryv_004_goncharov_0063,librispeech_8169/librispeech_8169_obryv_004_goncharov_0063.wav,librispeech_8169,standard,6.88,-0.06,что у вас за страсть преследовать мои бедные правила потому что они не ваши чьи же
librispeech_8169_obryv_004_goncharov_0064,librispeech_8169/librispeech_8169_obryv_004_goncharov_0064.wav,librispeech_8169,standard,11.72,-0.25,тетушкины бабушкины дедушкины прабабушкины прадедушкины вон всех этих полинявших господ и госпож в робронах манжетах он указал на портреты
